user_id,purchase_value,device_id,age,ip_address,class,lower_bound_ip_address,upper_bound_ip_address,time_since_signup,hour_of_day,day_of_week,user_tx_count,device_tx_count,transaction_velocity,source_Direct,source_SEO,browser_FireFox,browser_IE,browser_Opera,browser_Safari,sex_M,country_Brazil,country_Canada,country_France,country_Germany,country_India,country_United Kingdom,country_United States
217892,35,XSYFAIEZHVTFI,38,299236004,0,250000000.0,299999999.0,4459732.0,0,4,1,1,,False,True,False,True,False,False,True,False,False,False,True,False,False,False
217920,39,YEWSTHUGVMLBJ,28,337049914,0,300000000.0,349999999.0,9882691.0,22,2,1,1,,True,False,False,False,False,False,True,False,False,True,False,False,False,False
217953,35,LMKWSLTSABQJN,34,479199134,0,450000000.0,499999999.0,6235776.0,6,2,1,1,,False,True,False,False,False,False,True,False,False,False,False,False,False,False
217964,20,ZEXCSFQZDNKEE,41,414000905,0,400000000.0,449999999.0,5695773.0,16,6,1,1,,False,False,True,False,False,False,False,False,False,False,False,True,False,False
217966,50,SOUBAUXLZTQQZ,49,131222193,0,100000000.0,149999999.0,905526.0,19,6,1,1,,False,False,True,False,False,False,False,False,False,False,False,False,False,True
217980,21,SZELJJQDWJDLD,26,387930077,0,350000000.0,399999999.0,2378389.0,20,0,1,1,,False,True,False,False,False,False,False,True,False,False,False,False,False,False
217993,29,TAVKWVKGFWVET,25,119072943,0,100000000.0,149999999.0,6663854.0,22,6,1,1,,False,True,False,False,False,False,False,False,False,False,False,False,False,True
218015,49,AGDVZTJPZJEOO,29,324547575,0,300000000.0,349999999.0,1456239.0,8,1,1,1,,False,False,False,False,False,False,False,False,False,True,False,False,False,False
218042,33,CSGYNKSPGWVLP,36,112271059,0,100000000.0,149999999.0,8959220.0,17,1,1,1,,False,True,False,False,False,False,True,False,False,False,False,False,False,True
218101,42,OOAENBNQQWGGR,35,356432691,0,350000000.0,399999999.0,9824095.0,13,6,1,1,,False,True,False,False,True,False,False,True,False,False,False,False,False,False
218128,32,FOPBBGRSIQTSN,35,244119560,1,200000000.0,249999999.0,1182359.0,2,6,1,1,,False,True,False,False,False,False,True,False,False,False,False,False,True,False
218134,41,OWCWNPQHVBGXW,26,313960358,0,300000000.0,349999999.0,8256146.0,11,2,1,1,,False,False,False,True,False,False,False,False,False,True,False,False,False,False
218149,22,GVPJKRACYRRNI,33,331941165,0,300000000.0,349999999.0,5097143.0,11,5,1,1,,False,True,False,True,False,False,True,False,False,True,False,False,False,False
218158,21,CZBQDHYOVLJSC,32,433625949,0,400000000.0,449999999.0,7712720.0,22,2,1,1,,False,False,False,True,False,False,False,False,False,False,False,True,False,False
218186,20,ANKVMSDIGSUQM,25,136722467,1,100000000.0,149999999.0,1.0,10,0,1,14,,False,False,False,False,True,False,True,False,False,False,False,False,False,True
218236,37,LQLQQMJUNOVTG,37,429428623,0,400000000.0,449999999.0,10140290.0,9,3,1,1,,False,True,False,False,False,False,True,False,False,False,False,True,False,False
218269,52,HNZLAIBNBFNSF,26,212405652,0,200000000.0,249999999.0,3898239.0,2,5,1,1,,False,False,False,False,False,True,False,False,False,False,False,False,True,False
218273,16,HJUABLKAEJKTO,28,395466539,1,350000000.0,399999999.0,4964751.0,11,6,1,1,,True,False,True,False,False,False,True,True,False,False,False,False,False,False
218297,44,TGPBEOTELBSEJ,22,363314973,0,350000000.0,399999999.0,10342653.0,13,3,1,1,,False,False,False,False,False,False,False,True,False,False,False,False,False,False
218312,39,RFFYZRBWWEQDX,19,127669754,0,100000000.0,149999999.0,6002290.0,22,2,1,1,,False,True,False,False,False,False,True,False,False,False,False,False,False,True
218313,59,JFMQVKVZPFJVQ,18,189939263,0,150000000.0,199999999.0,4785585.0,14,3,1,1,,True,False,False,False,False,True,True,False,True,False,False,False,False,False
218327,21,XRPZAKANMZMFT,23,347791334,0,300000000.0,349999999.0,2499761.0,7,3,1,1,,False,True,False,False,False,False,False,False,False,True,False,False,False,False
218339,28,JFHNMNTQFEUKZ,34,383846156,0,350000000.0,399999999.0,1559379.0,4,5,1,1,,False,False,False,True,False,False,True,True,False,False,False,False,False,False
218343,42,FLXSGTNMZRZIE,52,189509245,0,150000000.0,199999999.0,6376425.0,6,2,1,1,,False,True,False,False,False,False,True,False,True,False,False,False,False,False
218349,76,HFLVYPSQVVWGO,27,326452178,0,300000000.0,349999999.0,2717174.0,9,4,1,1,,False,False,False,True,False,False,False,False,False,True,False,False,False,False
218362,29,UMLUCDBXNBCNU,25,424383366,0,400000000.0,449999999.0,6201177.0,10,6,1,1,,True,False,False,True,False,False,True,False,False,False,False,True,False,False
218369,56,CBSHDNKYNBCUS,31,272274368,0,250000000.0,299999999.0,7453796.0,13,6,1,1,,False,False,True,False,False,False,False,False,False,False,True,False,False,False
218373,79,FSUTOPJTJFVVR,39,286975920,0,250000000.0,299999999.0,1009954.0,22,1,1,1,,True,False,False,True,False,False,False,False,False,False,True,False,False,False
218399,33,GIFKUGZXDHNDQ,57,191866881,0,150000000.0,199999999.0,6008320.0,8,2,1,1,,False,False,False,False,False,True,False,False,True,False,False,False,False,False
218402,40,RNUISIYMMQJFI,48,460862283,0,450000000.0,499999999.0,2564045.0,15,3,1,1,,False,False,False,True,False,False,False,False,False,False,False,False,False,False
218435,15,WREFFPMQGVBMN,40,432302643,0,400000000.0,449999999.0,1352819.0,14,4,1,1,,False,True,False,False,False,True,False,False,False,False,False,True,False,False
218439,50,GAMWCNYDVKUQH,38,235757254,0,200000000.0,249999999.0,9241990.0,19,2,1,1,,False,True,False,False,False,False,True,False,False,False,False,False,True,False
218451,65,SFOYDUMGRZBQI,33,483486969,0,450000000.0,499999999.0,9375430.0,21,5,1,1,,True,False,False,False,False,False,False,False,False,False,False,False,False,False
218512,52,GLDJFUARZDETJ,34,265340811,0,250000000.0,299999999.0,9182494.0,19,0,1,1,,True,False,False,False,False,True,True,False,False,False,True,False,False,False
218523,43,PYFCGNIOHXEMU,42,380916559,0,350000000.0,399999999.0,3644013.0,19,6,1,1,,False,False,False,False,False,False,False,True,False,False,False,False,False,False
218528,73,GTJNONDJEEAPL,34,208750110,0,200000000.0,249999999.0,10270910.0,19,4,1,1,,False,True,False,True,False,False,False,False,False,False,False,False,True,False
218547,13,TCENNTUOPFEBV,51,271514419,0,250000000.0,299999999.0,3397392.0,5,6,1,1,,True,False,False,False,False,False,True,False,False,False,True,False,False,False
218566,42,ALBSBTNSFWMDV,39,233220967,0,200000000.0,249999999.0,10090371.0,5,1,1,1,,True,False,True,False,False,False,True,False,False,False,False,False,True,False
218571,25,MMSLZFLXGUUHN,25,329415299,0,300000000.0,349999999.0,3942073.0,13,4,1,1,,False,True,False,False,False,True,False,False,False,True,False,False,False,False
218575,25,WYWOHOQDQMKKR,31,107085430,0,100000000.0,149999999.0,2666640.0,4,2,1,1,,True,False,False,True,False,False,False,False,False,False,False,False,False,True
218581,9,NXHSYNPYUBOHP,18,431953578,0,400000000.0,449999999.0,2426482.0,1,6,1,1,,False,False,True,False,False,False,True,False,False,False,False,True,False,False
218582,32,BQJMISDECYAUA,41,447657815,0,400000000.0,449999999.0,7874742.0,0,1,1,1,,False,False,False,True,False,False,False,False,False,False,False,True,False,False
218612,53,IKSZTQKHCKNKD,39,163099249,0,150000000.0,199999999.0,2419551.0,6,2,1,1,,True,False,False,True,False,False,True,False,True,False,False,False,False,False
218683,22,RAXXNXSXCQDGJ,28,347338298,0,300000000.0,349999999.0,4173658.0,10,3,1,1,,False,True,False,True,False,False,True,False,False,True,False,False,False,False
218710,10,AEQQCRFNHEKIB,31,389508345,0,350000000.0,399999999.0,8693941.0,22,6,1,1,,False,True,False,False,False,False,False,True,False,False,False,False,False,False
218802,11,OFCYZNBJHSPVR,38,388825011,0,350000000.0,399999999.0,8781439.0,10,3,1,1,,False,True,False,False,False,False,True,True,False,False,False,False,False,False
218804,17,RAFJRQZRSNSFP,35,402429309,0,400000000.0,449999999.0,5749496.0,23,4,1,1,,False,False,False,False,False,True,True,False,False,False,False,True,False,False
218843,20,OOODQLOWIZARK,33,436046290,0,400000000.0,449999999.0,8698536.0,9,4,1,1,,True,False,False,True,False,False,False,False,False,False,False,True,False,False
218845,24,PKGUMGHNHLNKK,38,123852087,0,100000000.0,149999999.0,10040475.0,21,4,1,1,,False,False,False,True,False,False,False,False,False,False,False,False,False,True
218941,45,HELAPDFAWOKQG,27,478567801,0,450000000.0,499999999.0,3922515.0,14,5,1,1,,False,False,True,False,False,False,True,False,False,False,False,False,False,False
218967,10,JVXATBAUKGWYO,19,467120718,0,450000000.0,499999999.0,1943926.0,1,4,1,1,,False,False,False,True,False,False,False,False,False,False,False,False,False,False
218977,46,SWKJTJVPWASSX,29,489616693,0,450000000.0,499999999.0,4865645.0,2,2,1,1,,False,False,False,False,True,False,True,False,False,False,False,False,False,False
218991,26,DWJHQHZGNXZGP,18,399860576,0,350000000.0,399999999.0,908935.0,4,3,1,1,,False,False,False,True,False,False,True,True,False,False,False,False,False,False
219057,16,LRVEQXESNASCT,39,139250152,0,100000000.0,149999999.0,6994476.0,8,2,1,1,,False,True,True,False,False,False,True,False,False,False,False,False,False,True
219156,25,VHLELQFXYVRST,37,448835684,0,400000000.0,449999999.0,4619699.0,1,5,1,1,,True,False,False,True,False,False,True,False,False,False,False,True,False,False
219195,52,HTFUEAZFJUGDW,20,389220697,0,350000000.0,399999999.0,6425220.0,9,1,1,1,,False,True,False,True,False,False,True,True,False,False,False,False,False,False
219219,27,VUWHSAKSYVDZY,38,250296862,0,250000000.0,299999999.0,5492963.0,11,6,1,1,,False,False,False,False,False,True,True,False,False,False,True,False,False,False
219253,30,WQGEQASCMNNWN,21,382151428,0,350000000.0,399999999.0,9260196.0,21,6,1,1,,False,False,False,False,False,False,True,True,False,False,False,False,False,False
219307,93,JUMGBUSDQKUDK,31,306967449,0,300000000.0,349999999.0,7873152.0,5,4,1,1,,False,False,False,False,False,False,False,False,False,True,False,False,False,False
219346,50,ZDGNBKBWBRGTJ,32,351667102,0,350000000.0,399999999.0,5617011.0,12,4,1,1,,False,False,False,True,False,False,True,True,False,False,False,False,False,False
219356,25,VASWOWMQUVJNC,20,376052038,0,350000000.0,399999999.0,3105962.0,18,2,1,1,,False,False,False,True,False,False,False,True,False,False,False,False,False,False
219372,59,IVRFHNFENMGMX,29,200715456,0,200000000.0,249999999.0,2786021.0,15,4,1,1,,False,False,False,False,False,False,True,False,False,False,False,False,True,False
219383,20,WWGLYQJWVJJFC,34,472228696,0,450000000.0,499999999.0,9934942.0,1,4,1,1,,False,True,False,False,False,False,False,False,False,False,False,False,False,False
219412,26,GUDDBWBKBEOVH,26,473596903,0,450000000.0,499999999.0,6210278.0,8,6,1,1,,False,True,False,False,False,False,True,False,False,False,False,False,False,False
219441,15,FQPJAAHPITSAD,48,245092967,0,200000000.0,249999999.0,6992101.0,16,0,1,1,,False,False,False,False,False,True,False,False,False,False,False,False,True,False
219444,22,OHFAQYVUFQTJO,22,434984995,0,400000000.0,449999999.0,9525828.0,6,5,1,1,,False,False,False,True,False,False,False,False,False,False,False,True,False,False
219459,81,KTFMDKUQHSUCO,38,227249939,0,200000000.0,249999999.0,5349555.0,21,2,1,1,,False,True,False,True,False,False,False,False,False,False,False,False,True,False
219461,30,RGIPVUIWKABXN,57,242604574,0,200000000.0,249999999.0,6590764.0,22,6,1,1,,False,True,False,True,False,False,False,False,False,False,False,False,True,False
219466,73,XCQDXXCBGBJII,21,314512807,0,300000000.0,349999999.0,5824451.0,14,6,1,1,,False,True,False,False,False,False,True,False,False,True,False,False,False,False
219468,58,YRNNXGDLKWUVF,35,227131041,0,200000000.0,249999999.0,3770527.0,3,6,1,1,,False,True,False,False,False,False,False,False,False,False,False,False,True,False
219478,22,PLGNMCQPQQQYY,25,268579238,0,250000000.0,299999999.0,6260868.0,3,3,1,1,,False,False,False,True,False,False,True,False,False,False,True,False,False,False
219481,35,VSATVROPSDMNI,24,295013615,0,250000000.0,299999999.0,7626601.0,0,3,1,1,,False,False,False,False,False,False,False,False,False,False,True,False,False,False
219525,57,AZXPCDHYSXHCQ,34,293724561,0,250000000.0,299999999.0,7931204.0,9,0,1,1,,False,True,False,False,False,False,True,False,False,False,True,False,False,False
219535,33,RKAFAFZQMJCWF,18,354791747,0,350000000.0,399999999.0,3371977.0,3,6,1,1,,False,True,True,False,False,False,False,True,False,False,False,False,False,False
219539,22,PTHUJZWRVYUGW,31,143602561,0,100000000.0,149999999.0,8185472.0,18,4,1,1,,False,False,False,False,False,True,True,False,False,False,False,False,False,True
219578,73,UTRQLHWCHPMAD,41,367585475,0,350000000.0,399999999.0,3041434.0,20,4,1,1,,True,False,False,True,False,False,False,True,False,False,False,False,False,False
219591,12,ECNDWIOBXBUNU,47,286785550,0,250000000.0,299999999.0,6233190.0,12,2,1,1,,True,False,False,False,False,False,True,False,False,False,True,False,False,False
219643,40,NMUNAULCPWYLD,37,301444996,0,300000000.0,349999999.0,1421016.0,21,2,1,1,,True,False,False,False,False,True,False,False,False,True,False,False,False,False
219646,21,NLAKYMDSGHULM,44,280557798,0,250000000.0,299999999.0,4065895.0,23,1,1,1,,False,False,False,False,False,False,True,False,False,False,True,False,False,False
219714,51,OGIDXFXBSJOIQ,31,206351726,0,200000000.0,249999999.0,7642656.0,1,3,1,1,,False,True,True,False,False,False,True,False,False,False,False,False,True,False
219735,38,ZLWXOMICPYVED,21,327344433,0,300000000.0,349999999.0,5947315.0,23,4,1,1,,False,False,False,True,False,False,False,False,False,True,False,False,False,False
219782,35,WLLRXZFXBDXFU,20,231553892,0,200000000.0,249999999.0,1154266.0,15,2,1,1,,False,False,False,True,False,False,True,False,False,False,False,False,True,False
219887,18,AQDRQEZZBXSJJ,33,463535960,0,450000000.0,499999999.0,3653514.0,6,1,1,1,,False,False,True,False,False,False,True,False,False,False,False,False,False,False
219891,42,LTMMQRPPSNNIO,25,157118755,0,150000000.0,199999999.0,9734986.0,3,1,1,1,,True,False,False,False,False,False,True,False,True,False,False,False,False,False
219903,17,CGCHNSXYFGZNF,18,315261562,0,300000000.0,349999999.0,2823203.0,11,0,1,1,,False,False,False,False,False,False,True,False,False,True,False,False,False,False
219911,44,ZRZQZGQMLNWFI,38,440993762,0,400000000.0,449999999.0,3275285.0,10,3,1,1,,False,False,False,False,False,False,True,False,False,False,False,True,False,False
219981,15,KYJYSQDNBEDYN,30,452655324,0,450000000.0,499999999.0,1886449.0,9,0,1,1,,False,True,False,True,False,False,False,False,False,False,False,False,False,False
220029,21,ZKCKGRBCEQXSR,34,241486577,0,200000000.0,249999999.0,245226.0,12,2,1,1,,False,True,False,True,False,False,False,False,False,False,False,False,True,False
220067,11,QQEBBJPRQJNGF,30,355938009,0,350000000.0,399999999.0,3307020.0,20,1,1,1,,False,True,False,True,False,False,True,True,False,False,False,False,False,False
220076,38,EOCLLIRVAKTVD,35,277220988,0,250000000.0,299999999.0,351808.0,14,2,1,1,,False,True,False,False,False,False,True,False,False,False,True,False,False,False
220114,54,KFZADWINWPYLT,35,462597060,0,450000000.0,499999999.0,2936163.0,21,4,1,1,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
220132,36,TOEHILTWLBGJR,46,371144380,0,350000000.0,399999999.0,3337467.0,21,0,1,1,,False,False,False,False,False,False,True,True,False,False,False,False,False,False
220181,40,STWHALUWFWIHC,38,379853713,0,350000000.0,399999999.0,2461775.0,19,4,1,1,,False,False,False,False,False,False,True,True,False,False,False,False,False,False
220188,15,PUQJVISXVHCAL,29,114521883,0,100000000.0,149999999.0,4125295.0,12,0,1,1,,True,False,False,True,False,False,False,False,False,False,False,False,False,True
220189,45,XPWHCZGTQDWGW,39,475301499,0,450000000.0,499999999.0,5330678.0,6,1,1,1,,False,True,True,False,False,False,False,False,False,False,False,False,False,False
220228,27,NJLKSXGTXICRF,34,158915338,0,150000000.0,199999999.0,5615020.0,9,4,1,1,,False,True,False,False,False,True,False,False,True,False,False,False,False,False
220245,15,YJZCWQBMAJMSX,26,468077403,0,450000000.0,499999999.0,9875446.0,20,6,1,1,,False,True,False,False,False,True,False,False,False,False,False,False,False,False
220255,12,RYUAJPXBPABFX,42,391608792,0,350000000.0,399999999.0,277118.0,0,5,1,1,,False,False,False,False,False,False,False,True,False,False,False,False,False,False
220297,53,XXABPNRCRFRPQ,30,403644645,0,400000000.0,449999999.0,6997684.0,15,6,1,1,,False,False,False,True,False,False,True,False,False,False,False,True,False,False
220323,18,VHAUYINKPDMMD,43,170984111,0,150000000.0,199999999.0,9756449.0,2,2,1,1,,False,True,False,False,False,False,False,False,True,False,False,False,False,False
220326,39,XQKPIJMEQBTMI,33,133478309,0,100000000.0,149999999.0,6468393.0,22,2,1,1,,True,False,False,False,False,False,True,False,False,False,False,False,False,True
220384,13,VUWFDQTTPWZGZ,26,148829661,0,100000000.0,149999999.0,5403216.0,1,5,1,1,,False,False,False,False,False,False,False,False,False,False,False,False,False,True
220397,24,COOBTLQWGLWRX,29,182852805,0,150000000.0,199999999.0,4436761.0,21,6,1,1,,True,False,False,True,False,False,True,False,True,False,False,False,False,False
220491,24,VRJSJDMNGBNVV,19,266650079,0,250000000.0,299999999.0,5976426.0,22,4,1,1,,False,True,False,False,False,False,False,False,False,False,True,False,False,False
220525,53,WNFCHCDHSHHQM,30,171088335,0,150000000.0,199999999.0,10062156.0,7,0,1,1,,False,False,False,False,False,False,False,False,True,False,False,False,False,False
220533,27,EPEXWYPCQCXVJ,31,227226863,0,200000000.0,249999999.0,8024807.0,20,2,1,1,,False,False,False,False,False,True,False,False,False,False,False,False,True,False
220606,50,ICGXYOGMVOBFR,46,309946980,0,300000000.0,349999999.0,3844378.0,1,0,1,1,,False,True,False,False,False,False,True,False,False,True,False,False,False,False
220633,40,JJNAOYTBUSTKM,32,296190119,1,250000000.0,299999999.0,1.0,17,5,1,8,,True,False,False,False,False,False,True,False,False,False,True,False,False,False
220646,22,KDSIHXYWJQMCB,35,312534935,0,300000000.0,349999999.0,5697902.0,4,5,1,1,,False,False,False,False,False,True,True,False,False,True,False,False,False,False
220674,42,PICBHKLPPGULA,38,194887983,0,150000000.0,199999999.0,6338157.0,0,2,1,1,,False,False,False,False,False,False,False,False,True,False,False,False,False,False
220684,17,ASODPDMDFTGXK,42,474449360,0,450000000.0,499999999.0,2086173.0,19,0,1,1,,False,False,False,False,True,False,False,False,False,False,False,False,False,False
220706,32,ZOUUHYJDQWBPE,18,305296728,0,300000000.0,349999999.0,9157387.0,1,1,1,1,,False,True,False,False,False,True,True,False,False,True,False,False,False,False
220754,35,RNUPQGUDQQUIR,36,184668699,0,150000000.0,199999999.0,6662801.0,10,4,1,1,,False,False,False,False,False,False,True,False,True,False,False,False,False,False
220836,48,PCJDLRIXBNDWY,37,256531523,0,250000000.0,299999999.0,5913356.0,10,5,1,1,,False,False,True,False,False,False,False,False,False,False,True,False,False,False
220845,13,KYCYTEOOPYMXE,40,162835883,0,150000000.0,199999999.0,162654.0,10,5,1,1,,True,False,False,False,False,True,True,False,True,False,False,False,False,False
220852,22,HCEWRBIBKUSVX,36,410105144,0,400000000.0,449999999.0,4632218.0,9,5,1,1,,False,False,False,False,False,False,False,False,False,False,False,True,False,False
220868,21,FOYAOKHDVASEG,43,486186608,0,450000000.0,499999999.0,3024577.0,15,0,1,1,,False,False,False,True,False,False,True,False,False,False,False,False,False,False
220906,61,ZQVCVEXPSAZCA,23,394188953,0,350000000.0,399999999.0,610581.0,16,6,1,16,,False,True,False,False,False,True,True,True,False,False,False,False,False,False
220910,43,PXDGOXKIMKVGV,35,356282817,0,350000000.0,399999999.0,8149174.0,1,4,1,1,,True,False,False,False,False,True,False,True,False,False,False,False,False,False
220928,27,DJCPYAJWDRSER,27,120379388,0,100000000.0,149999999.0,1180924.0,8,0,1,1,,False,False,False,False,False,False,True,False,False,False,False,False,False,True
220964,64,QXMTRQIMPQDKD,32,314582965,0,300000000.0,349999999.0,6610823.0,11,5,1,1,,False,True,False,False,False,False,True,False,False,True,False,False,False,False
221005,19,DCGVDIQZOBYJJ,34,410678111,0,400000000.0,449999999.0,5142820.0,9,3,1,1,,False,True,True,False,False,False,False,False,False,False,False,True,False,False
221013,29,WCENWIHHPPZYV,33,381190692,0,350000000.0,399999999.0,3941181.0,6,4,1,1,,False,True,False,True,False,False,True,True,False,False,False,False,False,False
221051,65,DBTNWWJSOZGVZ,40,145681087,0,100000000.0,149999999.0,4080353.0,20,0,1,1,,False,True,False,False,False,False,True,False,False,False,False,False,False,True
221052,34,IIPZXHDGYPPKN,30,274450138,0,250000000.0,299999999.0,8969000.0,21,5,1,1,,False,True,False,False,False,True,True,False,False,False,True,False,False,False
221064,39,NARRNWBIHCURZ,24,268291806,0,250000000.0,299999999.0,483367.0,8,6,1,1,,True,False,False,False,True,False,True,False,False,False,True,False,False,False
221112,9,IQBKVEZUIMWTP,27,197502624,0,150000000.0,199999999.0,660597.0,1,0,1,1,,False,True,False,False,False,False,True,False,True,False,False,False,False,False
221117,24,MSOCFQHXSCOBZ,21,220843194,0,200000000.0,249999999.0,4473.0,10,0,1,1,,False,True,True,False,False,False,True,False,False,False,False,False,True,False
221157,59,FYGDWCCBXBCXP,42,482688382,0,450000000.0,499999999.0,3010838.0,2,5,1,1,,True,False,False,False,False,False,True,False,False,False,False,False,False,False
221174,14,MWMIGBOJZORYB,26,323755165,0,300000000.0,349999999.0,7871935.0,18,2,1,1,,False,True,False,False,False,False,True,False,False,True,False,False,False,False
221185,15,ZTXVDQYCITCAI,44,177906396,0,150000000.0,199999999.0,5809055.0,8,5,1,1,,False,False,False,False,False,False,True,False,True,False,False,False,False,False
221202,81,OBTBQGGRUKLML,22,192815803,0,150000000.0,199999999.0,5754955.0,20,2,1,1,,True,False,False,False,False,False,False,False,True,False,False,False,False,False
221203,43,CJEFMAGLWMEBG,30,181462539,0,150000000.0,199999999.0,6790030.0,14,0,1,1,,False,False,False,False,False,True,True,False,True,False,False,False,False,False
221223,9,FSXKDOUOGLBMX,38,413919696,0,400000000.0,449999999.0,9182327.0,14,1,1,1,,True,False,True,False,False,False,False,False,False,False,False,True,False,False
221250,23,LCRGFEUWQEQEG,32,228419356,0,200000000.0,249999999.0,1672388.0,18,5,1,1,,True,False,True,False,False,False,False,False,False,False,False,False,True,False
221261,31,AFPEWOAEGWREN,26,138465381,0,100000000.0,149999999.0,1919494.0,10,4,1,1,,False,True,False,False,False,False,True,False,False,False,False,False,False,True
221294,39,TVMVJDIPEOOSN,33,264272037,0,250000000.0,299999999.0,9885243.0,8,3,1,1,,False,False,False,True,False,False,False,False,False,False,True,False,False,False
221365,39,NAUITBZFJKHWW,45,415583117,0,400000000.0,449999999.0,4361461.0,18,2,1,1,,False,False,False,False,False,True,True,False,False,False,False,True,False,False
221368,44,RSRWMTWJXEGSE,28,393875891,0,350000000.0,399999999.0,9814498.0,19,0,1,1,,False,True,False,False,False,False,False,True,False,False,False,False,False,False
221415,44,WMEOTTZMCDBVI,20,427106652,0,400000000.0,449999999.0,442321.0,7,0,1,1,,False,True,False,True,False,False,False,False,False,False,False,True,False,False
221447,83,HHBIMZUJWUIQG,30,180237140,0,150000000.0,199999999.0,10038149.0,15,1,1,1,,False,False,True,False,False,False,False,False,True,False,False,False,False,False
221449,53,PLCJGWKFHHAOF,33,244339900,0,200000000.0,249999999.0,5540069.0,8,3,1,1,,False,True,False,True,False,False,False,False,False,False,False,False,True,False
221493,40,OAKYEZBQVJKKV,23,484845121,0,450000000.0,499999999.0,4053649.0,18,4,1,1,,False,True,False,False,False,False,True,False,False,False,False,False,False,False
221524,39,XXRXBGYXEVPBG,28,319354182,0,300000000.0,349999999.0,157290.0,18,4,1,1,,True,False,False,False,False,False,True,False,False,True,False,False,False,False
221695,51,MWCUXBKCWOFSG,37,121450049,0,100000000.0,149999999.0,7343489.0,2,2,1,1,,False,False,False,False,False,False,True,False,False,False,False,False,False,True
221704,38,HEHWTJHKECWEQ,29,416070509,0,400000000.0,449999999.0,3228462.0,6,2,1,1,,False,True,False,False,False,False,False,False,False,False,False,True,False,False
221709,24,AHYRKLIOEBKDI,43,104785401,0,100000000.0,149999999.0,3874343.0,0,4,1,1,,False,True,False,False,False,True,False,False,False,False,False,False,False,True
221747,22,IXPBPKEEWHPMD,35,470058502,0,450000000.0,499999999.0,4962049.0,14,5,1,1,,True,False,False,False,False,False,False,False,False,False,False,False,False,False
221755,55,QMVKNHYQKOOUA,28,245245028,0,200000000.0,249999999.0,1212349.0,14,1,1,1,,False,True,False,False,False,False,True,False,False,False,False,False,True,False
221767,53,LQLHZGJNGVGKF,37,111274943,0,100000000.0,149999999.0,1341890.0,2,2,1,1,,False,False,False,True,False,False,False,False,False,False,False,False,False,True
221771,70,VRTYVESVXLNQL,30,397245016,0,350000000.0,399999999.0,2670665.0,1,3,1,1,,False,True,False,True,False,False,False,True,False,False,False,False,False,False
221817,42,KVFHMVEUQGQJT,27,473589114,0,450000000.0,499999999.0,1979623.0,18,4,1,1,,True,False,False,True,False,False,False,False,False,False,False,False,False,False
221826,46,WYNYDAUHAMQQL,23,406110248,0,400000000.0,449999999.0,4672212.0,23,0,1,1,,False,True,False,True,False,False,False,False,False,False,False,True,False,False
221885,19,BDIGFEHBTZFIT,31,119449237,0,100000000.0,149999999.0,7341390.0,10,3,1,1,,True,False,True,False,False,False,False,False,False,False,False,False,False,True
221908,13,SKDKIQITQCGYF,24,303973599,0,300000000.0,349999999.0,1692346.0,9,3,1,1,,True,False,True,False,False,False,True,False,False,True,False,False,False,False
221973,75,JDJEFIEAQZTEE,29,290229396,0,250000000.0,299999999.0,8226766.0,1,1,1,1,,False,True,False,True,False,False,True,False,False,False,True,False,False,False
221977,23,SBXGXDYIYQCTG,35,434712452,1,400000000.0,449999999.0,4968082.0,6,1,1,1,,False,False,False,False,False,False,False,False,False,False,False,True,False,False
222016,54,ASSACHKJMQJAG,35,392756104,0,350000000.0,399999999.0,4190542.0,7,0,1,1,,False,True,False,False,False,True,True,True,False,False,False,False,False,False
222031,13,DVXOUDJISFZZY,33,194540476,0,150000000.0,199999999.0,2985894.0,19,5,1,1,,True,False,True,False,False,False,True,False,True,False,False,False,False,False
222065,10,XTWAKNQHCSIPE,39,351351632,0,350000000.0,399999999.0,8664647.0,16,5,1,1,,True,False,True,False,False,False,True,True,False,False,False,False,False,False
222113,41,TVQLZJEEELWVK,38,181003143,0,150000000.0,199999999.0,8276884.0,6,6,1,1,,False,False,False,True,False,False,False,False,True,False,False,False,False,False
222145,24,FHNLMUKPGJGPZ,18,129698190,1,100000000.0,149999999.0,1.0,17,3,1,16,,False,False,False,False,False,False,False,False,False,False,False,False,False,True
222170,25,PXXMLLCMWDSFC,30,446023009,0,400000000.0,449999999.0,6688930.0,14,0,1,1,,False,False,False,True,False,False,False,False,False,False,False,True,False,False
222243,37,JGKFNXDWPGMIJ,23,180254052,0,150000000.0,199999999.0,8935141.0,8,4,1,1,,True,False,False,False,False,False,False,False,True,False,False,False,False,False
222246,64,GMAZJSXCBXAYF,34,314261457,0,300000000.0,349999999.0,9857680.0,21,3,1,1,,False,False,False,True,False,False,False,False,False,True,False,False,False,False
222256,26,ATKPKWLWSNIRH,37,417758531,0,400000000.0,449999999.0,3182766.0,3,5,1,1,,False,False,False,False,False,False,True,False,False,False,False,True,False,False
222331,53,UHROAZFQPRHAD,21,324063764,0,300000000.0,349999999.0,8903496.0,1,2,1,1,,False,False,False,False,False,False,True,False,False,True,False,False,False,False
222341,10,PWNTILLZUWYCK,31,392084821,0,350000000.0,399999999.0,6184369.0,6,4,1,1,,False,True,False,False,False,True,False,True,False,False,False,False,False,False
222342,19,FZAESDWQFXVHE,31,134125302,0,100000000.0,149999999.0,8167914.0,0,3,1,1,,True,False,False,False,False,True,True,False,False,False,False,False,False,True
