Time,Amount,merchant_risk,device_risk,international,card_age_days,num_items,online_order,Class
165774,15.33,0.531,0.238,0,1119,2,1,0
109122,21.34,0.3,0.196,0,1307,5,1,0
169854,4.35,0.782,0.0,0,520,6,0,0
52996,52.97,0.574,0.535,0,1107,5,0,0
19226,235.11,0.429,0.353,1,1352,1,1,0
65995,35.43,0.19,0.606,0,183,6,0,0
56652,44.0,0.158,0.475,0,1412,7,1,0
124292,20.92,0.245,0.304,0,682,6,1,0
123746,21.37,0.08,0.162,0,867,4,0,0
12363,115.98,0.357,0.801,0,1141,6,0,0
101562,45.14,0.585,0.783,0,858,2,1,0
59232,63.74,0.091,0.0,0,1560,3,1,0
106252,123.68,0.35,0.085,0,861,3,0,0
67620,103.21,0.255,0.638,0,1699,7,0,0
92866,35.96,0.136,0.213,0,1656,3,0,0
123681,41.47,0.28,0.273,0,603,6,0,0
50697,24.83,0.479,0.318,0,30,1,0,0
34425,53.49,0.255,0.317,0,521,2,1,0
121995,37.33,0.384,0.1,1,1302,4,0,0
163712,43.68,0.151,0.0,0,948,4,1,0
76724,91.25,0.0,0.304,0,91,5,1,0
172413,12.72,0.0,0.0,1,861,7,1,0
31949,8.78,0.401,0.175,0,126,7,0,0
141507,29.3,0.172,0.364,0,1582,7,0,0
170761,61.89,0.171,0.621,0,1206,3,0,0
51790,43.81,0.512,0.213,1,652,2,0,0
25549,11.14,0.35,0.527,0,196,4,0,0
114716,81.15,0.052,0.521,0,337,7,0,0
150231,220.38,0.225,0.349,0,1127,4,0,0
14367,17.01,0.387,0.641,0,218,2,0,0
110716,16.1,0.419,0.53,1,541,7,0,0
150557,38.13,0.364,0.266,1,771,7,1,0
5532,29.71,0.33,0.415,0,301,7,0,0
89163,102.49,0.303,0.549,0,645,7,0,0
13302,46.21,0.453,0.0,0,1501,1,1,0
30488,29.42,0.365,0.405,0,1374,1,1,0
84041,20.15,0.353,0.292,0,1605,4,1,0
56577,1.0,0.636,0.237,0,304,3,0,0
14711,131.53,0.188,0.305,1,1226,2,1,0
138368,59.53,0.32,0.0,0,809,6,1,0
35071,30.41,0.487,0.515,0,212,7,1,0
150375,39.26,0.37,0.105,0,1514,1,1,0
30541,28.39,0.32,0.122,0,942,4,0,0
89806,8.7,0.155,0.543,0,678,2,1,0
125631,10.28,0.179,0.149,0,622,7,0,0
82997,28.65,0.375,0.259,0,1714,2,1,0
72074,24.64,0.382,0.012,0,457,4,0,0
129726,37.59,0.534,0.0,0,1614,6,1,0
2035,188.08,0.265,0.292,0,1373,4,0,0
142765,24.72,0.12,0.371,0,104,7,1,0
119214,12.97,0.45,0.828,0,657,6,0,0
132165,32.84,0.502,0.447,0,204,3,1,0
72743,12.11,0.114,0.213,0,1567,4,0,0
66429,39.15,0.094,0.287,0,1460,1,0,0
98827,14.82,0.454,0.188,0,1140,6,0,0
110924,37.75,0.0,0.0,0,218,5,0,0
159873,29.58,0.61,0.619,0,709,2,1,0
148151,31.79,0.417,0.622,0,254,4,1,0
9312,61.57,0.076,0.227,0,160,4,1,0
26224,70.36,0.514,0.283,0,1162,2,1,0
163575,255.4,0.25,0.071,1,483,7,1,0
67070,70.89,0.329,0.237,0,646,1,1,0
100273,21.51,0.467,0.263,0,45,2,0,0
9783,13.99,0.0,0.481,0,1186,7,1,0
18080,44.81,0.13,0.541,0,546,3,1,0
70653,142.91,0.26,0.0,0,905,2,1,0
123953,75.62,0.235,0.13,1,383,1,1,0
133450,14.81,0.378,0.51,0,676,6,1,0
154601,55.63,0.48,0.37,0,1702,4,0,0
34046,34.08,0.352,0.517,0,364,7,1,0
34877,90.56,0.24,0.0,0,277,3,1,0
93638,41.31,0.551,0.812,0,1256,3,0,0
94508,49.33,0.454,0.024,0,1715,1,0,0
6322,10.51,0.125,0.349,0,257,5,0,0
77271,74.21,0.106,0.485,0,280,2,1,0
155113,4.02,0.459,0.623,0,571,1,1,0
28321,33.72,0.359,0.103,1,1407,4,0,0
141696,6.19,0.088,0.0,0,348,2,0,0
77283,18.22,0.615,0.247,0,670,3,1,0
90617,55.87,0.037,0.333,0,1489,1,1,0
110869,24.85,0.463,0.431,0,557,6,1,0
121959,4.45,0.196,0.41,0,585,1,0,0
110158,22.42,0.321,0.002,0,379,4,0,0
17956,22.85,0.359,0.272,0,1773,4,0,0
51034,117.77,0.415,0.136,0,1772,5,1,0
146052,23.33,0.446,0.536,0,428,5,0,0
6937,223.13,0.326,0.502,0,257,3,1,0
123597,78.85,0.268,0.037,1,694,1,0,0
89938,24.73,0.427,0.24,0,943,1,0,0
20730,17.86,0.0,0.622,0,1418,7,0,0
21214,18.4,0.579,0.149,0,975,6,1,0
169463,49.32,0.457,0.219,0,750,6,0,0
5363,17.68,0.606,0.107,0,51,1,0,0
3893,32.8,0.536,0.272,0,1819,3,0,0
2887,7.09,0.457,0.423,0,1673,7,1,0
108606,67.81,0.103,0.393,0,237,6,1,0
160080,31.17,0.305,0.346,0,1051,2,1,0
29679,12.0,0.06,0.751,0,290,1,0,0
137505,34.4,0.489,0.414,0,476,7,1,0
124287,17.02,0.545,0.247,0,311,7,1,0
39705,48.35,0.373,0.413,1,612,3,1,1
12166,12.51,0.375,0.652,0,763,7,1,0
84311,81.36,0.213,0.065,0,1217,4,1,0
14014,45.95,0.284,0.217,0,1249,1,0,0
19624,20.35,0.262,0.0,1,32,5,0,0
80575,48.72,0.318,0.04,0,1638,2,1,0
140946,49.62,0.123,0.359,0,90,2,1,0
171764,16.22,0.212,0.094,0,1479,4,0,0
108491,115.26,0.427,0.0,0,1664,4,0,0
47782,1.22,0.39,0.338,0,1615,4,0,0
56729,103.9,0.154,0.489,0,1714,6,0,0
105844,32.47,0.308,0.407,0,1305,7,1,0
29931,88.41,0.768,0.255,0,218,6,0,0
89613,135.87,0.184,0.488,0,1551,5,1,0
132868,21.46,0.104,0.0,0,394,5,0,0
145518,23.74,0.436,0.302,0,1045,5,1,0
10218,48.96,0.238,0.0,0,1104,2,0,0
49868,9.83,0.14,0.488,0,1409,7,0,0
44030,31.43,0.0,0.378,0,1173,4,0,0
95894,22.88,0.0,0.272,1,922,7,1,0
32022,8.24,0.114,0.47,1,1757,3,1,0
164267,17.83,0.568,0.186,0,1326,4,1,0
158473,65.92,0.298,0.144,0,153,6,0,0
57470,70.42,0.446,0.689,0,1041,6,0,0
70346,26.62,0.259,0.0,0,1613,4,1,0
75929,20.85,0.137,0.339,0,1782,2,0,0
7366,22.36,0.313,0.389,1,218,2,0,0
153586,11.72,0.309,0.0,0,1132,6,0,0
134675,9.55,0.175,0.451,0,1613,5,0,0
57455,79.53,0.375,0.4,0,1657,2,1,0
94597,107.14,0.0,0.779,0,730,7,0,0
65780,16.85,0.0,0.295,0,673,1,0,0
39430,100.04,0.41,0.139,0,758,1,0,0
52551,5.15,0.233,0.372,0,527,2,0,0
18505,22.52,0.512,0.368,0,1014,7,0,0
139887,35.02,0.513,0.39,0,1569,1,1,0
113146,32.36,0.112,0.627,0,1263,7,0,0
160770,17.44,0.43,0.13,0,1533,4,0,0
1134,36.56,0.526,0.298,1,698,3,1,0
109053,74.0,0.551,0.406,0,890,4,1,0
96836,13.87,0.587,0.588,1,831,2,0,0
107763,42.62,0.028,0.896,0,1215,3,1,0
171021,86.4,0.425,0.128,0,1723,7,0,0
67392,17.02,0.21,0.04,0,1777,3,1,0
24370,20.25,0.357,0.388,0,1334,1,1,0
2157,13.95,0.065,0.676,0,591,3,0,0
85020,246.92,0.016,0.101,0,1136,5,1,0
30056,141.81,0.049,0.345,1,182,3,0,0
24383,21.25,0.749,0.128,0,418,2,0,0
25477,112.07,0.449,0.605,0,169,2,0,0
47860,20.38,0.309,0.481,0,795,5,1,0
20024,22.34,0.0,0.55,1,338,5,0,0
83965,17.9,0.418,0.007,0,1142,1,0,0
113019,3.65,0.508,0.032,0,169,4,1,0
49994,20.32,0.365,0.179,1,163,4,0,0
23561,19.1,0.222,0.332,0,927,2,0,0
98915,51.98,0.08,0.31,0,1330,1,0,0
14797,70.18,0.398,0.653,0,1625,4,0,0
127455,35.75,0.0,0.326,0,869,6,1,0
66110,19.91,0.524,0.474,1,1064,7,1,0
70840,14.65,0.178,0.0,1,1020,5,1,0
43031,165.69,0.025,0.316,0,1625,7,1,0
48873,53.66,0.0,0.148,0,1222,7,0,0
25204,138.91,0.101,0.479,0,829,3,1,0
96423,204.92,0.586,0.209,1,1325,6,0,0
25250,11.0,0.49,0.4,0,1128,3,1,0
117598,70.93,0.164,0.275,0,1169,4,1,0
44272,12.61,0.0,0.538,0,627,5,1,0
97707,91.75,0.148,0.34,0,586,7,1,0
92767,79.81,0.36,0.477,0,718,5,0,0
109454,7.69,0.28,0.089,0,1682,5,0,0
130998,39.28,0.293,0.541,0,1689,5,0,0
96871,8.75,0.327,0.028,0,336,3,0,0
147359,22.71,0.547,0.472,0,949,2,1,0
44755,14.18,0.175,0.346,0,463,4,1,0
129845,83.85,0.108,0.179,0,630,6,1,0
59264,18.7,0.311,0.55,0,1620,4,1,0
108555,1.0,0.333,0.0,0,1171,4,0,0
85017,13.15,0.0,0.443,1,1100,1,1,0
156837,22.41,0.324,0.057,0,230,1,0,0
46865,50.45,0.292,0.133,0,804,2,0,0
89810,112.8,0.288,0.554,0,610,3,0,0
28422,54.26,0.229,0.0,0,528,1,0,0
109444,52.94,0.077,0.393,0,879,7,1,0
6375,75.88,0.265,0.145,0,269,4,0,0
71128,71.04,0.418,0.174,0,348,3,0,0
1710,90.44,0.251,0.367,0,422,6,1,0
56571,395.96,0.256,0.763,0,931,7,0,0
83643,76.42,0.253,0.365,0,569,3,1,0
57319,44.18,0.715,0.0,0,387,2,0,0
66686,23.25,0.0,0.461,0,1323,5,0,0
25629,41.11,0.0,0.71,0,840,4,1,0
123487,108.24,0.152,0.123,0,1202,3,0,0
137652,16.87,0.093,0.159,0,1485,5,0,0
78579,105.14,0.518,0.203,0,686,3,0,0
9567,23.83,0.338,0.128,0,519,6,0,0
10783,18.94,0.447,0.242,1,258,6,0,0
116585,58.06,0.099,0.061,0,685,3,1,0
160517,24.91,0.0,0.5,0,862,6,1,0
149378,47.22,0.0,0.669,0,574,7,0,0
70069,6.41,0.533,0.431,0,961,2,0,0
85955,80.2,0.224,0.298,1,301,1,0,0
28181,40.21,0.147,0.098,0,1386,5,1,0
12130,26.15,0.286,0.164,0,260,3,0,0
132326,40.74,0.504,0.088,0,944,2,0,0
74030,28.6,0.095,0.0,0,1534,1,0,0
85859,50.36,0.331,0.0,0,558,4,0,0
59309,35.69,0.567,0.346,0,954,4,0,0
54113,25.54,0.214,0.035,0,1388,3,1,0
170301,1.0,0.688,0.089,0,1355,6,0,0
141041,131.01,0.441,0.458,0,1421,6,0,0
119450,9.06,0.016,0.202,0,1822,5,1,0
67245,173.77,0.417,0.046,0,974,1,1,0
124650,23.76,0.445,0.251,0,1559,6,0,0
58617,110.37,0.039,0.253,0,852,3,1,0
89134,99.46,0.586,0.212,0,1526,4,0,0
25060,82.44,0.305,0.594,0,1688,6,1,0
122586,28.73,0.296,0.318,0,1658,6,1,0
10452,11.39,0.296,0.207,0,1615,3,0,0
124860,28.45,0.244,0.675,1,527,3,0,0
104316,17.53,0.336,0.211,0,1461,6,0,0
11466,19.95,0.366,0.244,0,1162,4,1,0
87454,11.31,0.296,0.097,0,504,1,0,0
38466,26.45,0.186,0.438,0,1425,5,1,0
82275,4.49,0.0,0.0,0,520,1,0,0
2240,29.56,0.499,0.256,0,445,3,0,0
124729,38.05,0.442,0.526,0,1062,5,0,0
88094,14.38,0.0,0.372,0,1802,1,0,0
62602,28.86,0.159,0.189,1,366,2,0,0
151338,39.47,0.251,0.221,0,332,1,1,0
111444,83.7,0.452,0.577,0,1307,1,0,0
105331,96.24,0.291,0.672,0,881,1,0,0
25422,48.2,0.033,0.596,0,306,5,0,0
86435,27.6,0.515,0.913,0,494,3,1,0
121066,55.8,0.449,0.0,0,1221,4,0,0
160006,198.74,0.266,0.478,0,125,5,1,0
104414,60.05,0.489,0.278,0,1635,5,0,0
29759,38.06,0.0,0.0,0,144,5,1,0
117152,100.95,0.088,0.41,0,558,5,1,0
12891,41.62,0.426,0.521,0,1810,1,0,0
54075,10.1,0.182,0.065,0,554,7,0,0
158510,53.87,0.201,0.549,0,835,6,1,0
138549,38.08,0.081,0.741,0,1327,6,1,0
156000,21.48,0.245,0.312,0,931,6,1,0
60899,57.6,0.248,0.124,1,986,3,0,0
118017,3.79,0.153,0.165,0,868,2,0,0
120964,17.97,0.559,0.517,0,927,5,0,0
42505,7.91,0.261,0.497,0,1449,7,0,0
162882,19.54,0.453,0.578,0,545,6,0,0
167575,26.29,0.451,0.416,0,1227,2,1,0
19067,11.85,0.359,0.0,0,498,3,0,0
132251,171.92,0.336,0.255,0,1664,4,0,0
77361,57.42,0.111,0.192,0,94,5,0,0
116448,8.41,0.209,0.0,0,1527,4,1,0
95801,1.0,0.645,0.542,0,1287,1,1,0
38519,19.18,0.125,0.078,0,31,3,0,0
16582,21.33,0.193,0.236,0,199,2,0,0
88661,20.69,0.0,0.24,0,1400,3,1,0
144671,428.69,0.079,0.153,0,1485,7,0,0
142141,12.75,0.436,0.266,0,1541,5,1,0
47481,39.63,0.454,0.204,0,1379,3,1,0
148652,24.52,0.337,0.179,0,1043,7,0,0
61506,31.04,0.256,0.716,0,192,6,0,0
97015,2.49,0.28,0.0,0,1010,5,0,0
56052,26.03,0.121,0.104,0,1654,2,1,0
90338,42.38,0.229,0.376,0,228,3,1,0
91479,65.18,0.263,0.196,0,991,5,0,0
120559,52.9,0.383,0.153,0,878,1,0,0
81538,115.34,0.399,0.39,0,495,1,0,0
91281,8.17,0.357,0.699,0,1034,3,1,0
112552,24.65,0.473,0.389,0,479,5,0,0
72175,405.93,0.084,0.12,0,681,7,1,0
90616,100.21,0.0,0.055,1,882,2,0,0
14760,4.12,0.366,0.315,0,221,1,0,0
150305,28.24,0.365,0.056,0,990,1,0,0
21781,9.16,0.481,0.0,0,1051,5,1,0
150846,19.88,0.513,0.103,0,1701,3,0,0
131375,243.95,0.082,0.431,0,1691,5,0,0
163756,97.67,0.437,0.314,0,366,1,1,0
4261,3.61,0.385,0.365,0,464,3,1,0
37526,14.58,0.251,0.43,0,1494,3,1,0
9038,28.83,0.234,0.152,0,634,7,1,0
72158,26.6,0.055,0.546,1,195,5,0,0
156322,47.91,0.374,0.117,0,85,3,1,0
132412,19.0,0.481,0.533,0,340,5,0,0
121650,24.22,0.38,0.303,0,715,5,1,0
146603,15.56,0.41,0.076,0,682,2,0,0
727,10.8,0.24,0.311,0,1702,6,1,0
136108,70.53,0.154,0.488,0,330,1,1,0
53921,51.43,0.057,0.14,0,982,2,0,0
119392,12.51,0.0,0.219,0,1400,2,1,0
131901,98.42,0.162,0.465,0,1089,4,1,0
118497,90.47,0.356,0.342,1,1473,4,1,0
72161,36.17,0.417,0.0,0,1040,5,1,0
105682,19.94,0.538,0.596,1,1563,5,0,0
81008,192.34,0.3,0.0,0,1039,2,1,0
108572,157.73,0.274,0.332,0,1300,2,0,0
79280,9.36,0.192,0.128,1,1318,1,0,0
68092,107.15,0.41,0.282,0,893,4,0,0
34928,186.7,0.614,0.85,0,808,2,0,0
66950,59.58,0.247,0.385,1,1526,7,1,0
124656,17.2,0.06,0.0,0,1345,2,0,0
150379,20.57,0.055,0.241,0,1041,1,1,0
17799,178.96,0.798,0.071,1,83,5,1,0
31587,71.86,0.103,0.0,0,728,7,1,0
87652,50.84,0.056,0.72,1,374,2,0,0
121405,343.67,0.509,0.021,0,68,5,0,0
29368,13.59,0.838,0.697,0,476,2,0,0
56139,28.13,0.0,0.518,0,319,3,0,0
8040,43.82,0.607,0.438,0,253,3,0,0
9087,34.19,0.0,0.528,1,520,4,0,0
24752,1.72,0.251,0.246,0,114,5,1,0
126001,91.42,0.199,0.078,0,727,3,0,0
150221,16.68,0.183,0.804,0,48,1,0,0
86201,12.14,0.343,0.078,0,437,1,0,0
30438,16.62,0.147,0.789,0,1620,5,1,0
159223,38.55,0.032,0.175,0,400,6,1,0
48102,31.04,0.393,0.242,0,752,7,1,0
26730,86.96,0.401,0.349,0,1750,3,1,0
23862,108.21,0.065,0.467,1,285,6,1,0
61010,37.68,0.256,0.634,0,1727,2,1,0
127102,17.12,0.264,0.0,0,121,6,1,0
68620,29.37,0.272,0.316,0,1564,3,1,0
76973,13.85,0.288,0.0,0,794,6,1,0
58799,37.64,0.225,0.318,0,1280,2,1,0
163060,14.21,0.154,0.62,0,265,5,1,0
118126,270.13,0.301,0.082,0,800,3,0,0
114795,28.81,0.553,0.283,0,1197,3,1,0
75620,24.51,0.016,0.224,1,119,4,0,0
91824,68.32,0.082,0.49,0,179,5,1,0
152926,8.0,0.085,0.541,0,1652,7,1,0
113465,12.3,0.366,0.466,0,1807,2,0,0
140620,59.33,0.443,0.729,0,1325,1,1,0
6985,39.07,0.14,0.289,0,297,2,0,0
148535,97.12,0.379,0.394,0,1102,2,1,0
164274,6.24,0.264,0.27,0,394,4,0,0
115447,77.19,0.11,0.781,0,1599,1,1,0
165271,17.01,0.181,0.0,0,902,6,1,0
98105,9.27,0.237,0.359,0,232,2,1,0
47716,9.14,0.4,0.416,0,663,4,0,0
104767,23.44,0.107,0.282,0,548,4,1,0
108569,167.67,0.362,0.031,0,68,3,1,0
24989,83.29,0.118,0.056,0,1674,5,0,0
34890,170.67,0.102,0.41,0,868,3,1,0
50354,25.52,0.15,0.344,0,1144,4,0,0
94603,36.25,0.477,0.0,0,403,2,1,0
25573,5.55,0.466,0.184,0,1711,7,1,0
133192,6.78,0.038,0.395,1,1695,1,0,0
18916,33.22,0.287,0.451,0,374,1,1,0
162401,4.11,0.126,0.0,1,632,6,0,0
116778,23.86,0.42,0.0,0,971,3,1,0
58616,40.83,0.449,0.232,0,1725,7,1,0
64374,110.13,0.451,0.017,0,1230,3,0,0
119837,34.98,0.259,0.188,0,321,6,1,0
15342,2.67,0.159,0.313,0,339,3,1,0
123798,7.09,0.127,0.364,0,294,6,0,0
95415,30.15,0.158,0.286,0,1522,2,1,0
38214,23.39,0.415,0.161,0,665,1,0,0
155051,43.16,0.472,0.188,0,1560,3,1,0
108696,24.59,0.571,0.078,0,1343,6,0,0
28280,31.67,0.422,0.026,1,552,4,1,1
113256,103.68,0.247,0.08,0,210,2,0,0
71061,92.13,0.306,0.571,0,407,1,0,0
132032,46.99,0.418,0.171,0,1137,2,1,0
85037,5.59,0.588,0.407,0,419,3,0,0
172790,27.14,0.144,0.087,0,486,7,0,0
160241,71.62,0.062,0.36,0,631,6,1,0
6952,127.8,0.365,0.303,0,485,7,0,0
71014,8.25,0.0,0.721,0,1551,6,1,0
34958,148.95,0.045,0.169,0,1141,6,1,0
77803,15.56,0.178,0.0,0,477,3,0,0
25069,69.28,0.272,0.0,0,107,7,0,0
92563,541.65,0.293,0.35,0,1543,6,0,0
26686,7.92,0.197,0.208,0,80,2,1,0
107679,51.81,0.335,0.0,1,90,5,1,0
78494,13.39,0.066,0.597,0,1477,4,1,0
171593,49.86,0.02,0.601,0,627,2,1,0
151811,18.35,0.196,0.277,0,1244,6,0,0
103717,2.66,0.465,0.397,0,331,1,1,0
77539,14.03,0.277,0.417,0,176,6,0,0
123703,47.19,0.368,0.421,0,826,3,1,0
115513,124.28,0.21,0.419,0,715,6,0,0
24076,52.02,0.0,0.505,0,1388,2,0,0
65059,142.05,0.195,0.33,0,1272,2,1,0
171447,24.17,0.395,0.796,0,1208,4,0,0
55237,11.56,0.669,0.314,0,1412,7,0,0
2289,46.95,0.436,0.347,0,1635,1,1,0
144155,25.05,0.584,0.265,0,599,7,0,0
161195,107.83,0.195,0.306,0,1622,4,0,0
113278,5.29,0.053,0.21,0,1618,7,0,0
109726,84.15,0.366,0.526,0,527,7,0,0
60634,112.84,0.325,0.314,0,525,2,1,0
62102,56.17,0.13,0.392,0,227,1,0,0
157966,74.96,0.312,0.0,0,1312,7,1,0
148272,18.29,0.726,0.769,1,630,4,0,0
86142,14.04,0.564,0.148,0,600,5,0,0
54105,47.71,0.363,0.319,0,702,1,1,0
32533,20.24,0.125,0.024,0,133,2,1,0
1883,51.49,0.183,0.165,0,1534,2,1,0
83500,46.22,0.647,0.322,0,971,4,0,0
95707,22.73,0.41,0.382,0,1699,1,1,0
116588,41.82,0.237,0.545,1,641,5,1,0
139120,78.05,0.28,0.213,0,953,4,1,0
63437,24.99,0.526,0.0,0,397,2,1,0
28823,21.25,0.047,0.816,0,1263,7,1,0
145806,78.82,0.101,0.0,1,1454,7,1,0
131753,48.3,0.0,0.39,0,101,1,1,0
92127,48.77,0.821,0.13,0,1529,5,0,0
6768,66.31,0.468,0.441,0,1574,7,1,0
80829,44.32,0.429,0.235,0,1488,5,0,0
107012,25.45,0.392,0.0,0,1411,5,0,0
148385,13.08,0.463,0.344,0,224,2,1,0
87814,27.3,0.342,0.101,0,1077,3,0,0
79992,50.07,0.08,0.133,0,810,7,1,0
65660,54.73,0.129,0.812,0,79,7,1,0
71610,44.89,0.168,0.127,1,1550,7,1,0
2829,48.32,0.348,0.0,0,310,4,1,0
17922,13.84,0.462,0.011,1,711,6,0,0
130681,21.36,0.389,0.385,0,100,5,1,0
62638,72.16,0.172,0.33,0,1013,4,0,0
147020,6.33,0.477,0.548,0,1152,3,0,0
68609,19.02,0.172,0.386,0,378,1,0,0
172256,34.37,0.13,0.195,0,699,7,0,0
31211,29.18,0.199,0.286,0,1718,2,0,0
32497,64.77,0.343,0.118,0,470,6,0,0
101575,37.81,0.078,0.131,0,266,4,0,0
138701,3.17,0.346,0.249,0,744,6,1,0
24855,54.65,0.401,0.085,0,813,3,0,0
86895,17.8,0.021,0.0,0,1533,7,1,0
38653,9.34,0.178,0.094,1,405,1,0,0
127384,72.71,0.43,0.376,0,1337,3,1,0
96956,15.68,0.072,0.641,1,1080,5,1,0
113053,27.05,0.0,0.156,0,94,3,1,0
46480,44.0,0.155,0.523,0,1209,3,1,0
49915,32.77,0.088,0.133,0,1438,4,0,0
110534,11.59,0.459,0.091,0,396,6,1,0
60985,7.79,0.629,0.0,0,435,7,0,0
119320,23.75,0.466,0.257,0,1094,4,0,0
26606,16.22,0.582,0.574,0,1824,2,0,0
52062,21.6,0.167,0.191,0,416,2,0,0
17569,15.45,0.691,0.324,0,885,6,1,0
15100,17.34,0.472,0.0,1,1079,7,1,0
45348,20.7,0.628,0.379,0,185,7,1,0
84577,7.92,0.661,0.259,0,873,4,1,0
24956,40.5,0.859,0.137,0,129,2,0,0
16052,44.9,0.312,0.252,0,768,2,0,0
151594,132.23,0.268,0.223,0,1283,6,1,0
89032,67.42,0.098,0.134,0,1245,5,1,0
123651,8.65,0.018,0.644,0,1145,5,0,0
125490,3.38,0.352,0.482,0,245,5,1,0
17556,8.66,0.506,0.015,0,317,1,1,0
107192,23.62,0.513,0.493,0,1630,3,1,0
148725,4.75,0.04,0.04,0,814,5,0,0
77460,19.33,0.271,0.491,1,1288,3,1,0
148956,41.34,0.247,0.0,0,857,6,1,0
163444,18.12,0.26,0.227,0,1534,1,1,0
94419,44.46,0.168,0.928,0,1001,5,0,0
17581,21.07,0.38,0.324,0,972,7,0,0
106697,12.6,0.056,0.391,1,339,3,0,0
152064,178.31,0.227,0.178,0,260,1,0,0
100105,34.01,0.219,0.898,0,256,2,0,0
138262,39.95,0.307,0.288,1,711,5,0,0
92509,76.63,0.295,0.746,0,618,6,1,0
72530,76.42,0.417,0.417,0,938,6,0,0
163396,20.64,0.0,0.433,0,114,6,1,0
26415,95.55,0.447,0.577,0,137,3,1,0
77346,15.26,0.443,0.089,0,786,5,1,0
26933,96.73,0.421,0.275,0,836,5,1,0
113134,17.47,0.158,0.129,0,1065,7,0,0
159288,16.86,0.445,0.454,0,1719,7,1,0
172417,44.15,0.0,0.377,0,1658,2,0,0
40384,51.47,0.236,0.409,1,363,3,1,0
125731,18.61,0.558,0.595,0,1182,1,1,0
151047,1.0,0.455,0.0,0,1091,1,0,0
144066,50.85,0.27,0.515,0,1306,1,1,0
86969,24.09,0.026,0.0,0,1513,3,0,0
30150,21.19,0.068,0.537,0,1267,2,0,0
79787,167.02,0.201,0.057,0,1076,7,1,0
134095,33.33,0.31,0.443,0,934,6,1,0
107051,21.93,0.0,0.602,0,1122,3,1,0
67092,1.0,0.566,0.425,0,340,5,0,0
37158,8.46,0.217,0.281,0,1646,3,1,0
112641,86.51,0.698,0.0,1,934,7,0,0
74022,15.53,0.312,0.217,0,1284,2,0,0
81576,68.48,0.535,0.019,1,1068,1,1,0
162170,12.47,0.106,0.0,0,1262,3,0,0
1576,7.1,0.533,0.0,0,552,4,1,0
41170,8.59,0.4,0.434,0,554,2,1,0
158945,47.48,0.214,0.0,1,888,1,1,0
159249,29.12,0.32,0.348,0,515,6,1,0
52272,20.44,0.526,0.141,0,141,6,0,0
171799,68.52,0.0,0.511,0,1488,4,1,0
36561,53.75,0.281,0.19,0,817,7,0,0
8969,49.23,0.144,0.019,0,1051,5,1,0
53069,44.11,0.662,0.678,0,1294,2,1,0
91822,12.41,0.032,0.371,0,1512,6,0,0
1039,117.55,0.141,0.077,0,1199,4,0,0
29690,33.73,0.233,0.22,0,1711,2,1,0
136667,40.75,0.495,0.05,0,1820,4,1,0
107432,43.57,0.0,0.417,0,1319,1,0,0
104593,17.61,0.215,0.447,1,1528,5,1,0
170992,209.51,0.092,0.0,0,1627,1,1,0
39465,25.61,0.157,0.722,1,1660,3,0,0
154981,34.29,0.321,0.382,0,898,5,1,0
61378,26.36,0.185,0.346,0,235,3,0,0
159813,105.59,0.6,0.559,0,896,6,0,0
135332,106.22,0.332,0.383,0,1534,5,1,0
36866,42.83,0.741,0.549,0,932,4,1,0
36182,3.72,0.649,0.405,0,1375,5,1,0
93712,31.42,0.0,0.258,0,867,6,0,0
86875,28.77,0.312,0.019,0,1295,6,0,0
40578,15.12,0.481,0.263,0,229,6,0,0
44992,15.94,0.079,0.293,0,44,3,1,0
155420,14.89,0.346,0.28,0,802,2,1,0
130239,142.19,0.0,0.496,0,413,6,1,0
33031,74.49,0.483,0.504,0,1808,4,1,0
125321,24.36,0.199,0.101,0,841,1,1,0
26604,10.44,0.26,0.573,0,538,5,0,0
76896,42.53,0.489,0.431,1,356,1,1,0
2101,39.73,0.377,0.871,0,1004,5,0,0
112185,24.49,0.571,0.201,1,538,1,0,0
31440,42.69,0.34,0.216,0,427,1,1,0
40793,50.5,0.0,0.225,0,238,4,1,0
32791,69.79,0.215,0.943,0,1352,1,0,0
31693,9.24,0.702,0.397,0,1654,6,1,0
13390,57.72,0.55,0.254,1,1158,6,0,0
95812,103.7,0.248,0.123,1,1535,1,1,1
149945,50.17,0.145,0.055,0,972,7,0,0
52102,305.22,0.198,0.127,0,1750,7,1,0
134783,27.88,0.5,0.135,0,840,6,1,0
93930,6.86,0.219,0.48,0,652,7,0,0
43974,14.64,0.235,0.452,0,629,2,1,0
10659,22.44,0.624,0.247,0,1360,5,0,0
135346,46.82,0.169,0.168,1,1727,3,0,0
3958,74.22,0.31,0.129,1,845,1,0,0
72950,38.72,0.17,0.0,0,671,4,1,0
5919,50.24,0.17,0.858,0,744,1,1,0
134009,221.74,0.035,0.158,1,49,3,1,0
171041,3.82,0.019,0.0,0,1298,1,0,0
55815,18.03,0.185,0.84,0,420,6,0,0
54191,21.26,0.12,0.121,0,1599,6,1,0
97572,3.5,0.278,0.565,0,626,3,0,0
86743,3.04,0.321,0.383,0,309,1,0,0
65942,114.54,0.527,0.032,0,1270,4,0,0
63224,13.46,0.688,0.127,0,33,7,0,0
32430,35.39,0.377,0.341,0,1753,3,1,0
43330,57.12,0.0,0.251,1,143,5,0,0
101197,9.83,0.137,0.408,0,190,3,0,0
